50.47213,4.20701
50.74884,4.35923
51.00869,4.66749
50.83651,3.38767
51.12448,4.55107
50.84194,3.16749
51.13349,2.90694
51.32831,4.63538
50.46200,4.10022
50.82354,4.36715
50.60399,5.45648
50.28975,5.56668
51.08857,4.51422
50.83492,5.35031
50.06806,4.60881
50.96824,2.61867
51.05707,3.57596
50.93786,5.52211
50.85629,3.63344
51.11695,4.44100
51.12521,4.38953
50.92592,3.15410
50.97467,3.57108
50.83320,4.30807
50.53712,4.65991
50.75224,3.36254
51.22116,4.42253
50.97169,3.00717
51.09837,3.60752
51.22768,4.90988
50.54120,5.22978
51.03392,3.33875
50.82753,4.02051
51.26007,5.48290
50.40273,3.88258
50.95744,3.10096
51.18585,3.19586
50.91109,5.38872
50.36719,5.24767
50.97764,5.13490
50.30016,5.35145
50.96748,4.50657
50.69584,4.52327
50.88177,4.07819
50.89811,4.82321
50.87354,5.03642
50.36774,3.69998
50.51637,3.42116
50.49369,4.14681
51.09537,3.82493
50.55446,5.46881
50.94992,4.46815
50.46542,6.10195
51.22527,4.45824
50.59990,4.93009
51.30632,4.96675
51.21502,4.90899
51.35444,4.86325
51.03100,2.85711
50.75729,3.62817
50.73386,5.66911
50.46074,4.32911
50.89153,4.65986
50.89645,4.43567
50.67581,5.61639
50.90947,4.36533
50.83645,3.15744
50.91352,4.37665
50.27801,6.12952
50.96333,3.59279
50.93000,3.13746
50.62312,3.97715
50.46904,4.20630
50.42481,3.95658
50.95915,4.60787
51.02093,4.21264
51.15795,5.37604
50.95635,3.70401
50.71997,3.30944
50.82288,4.32918
50.15788,4.81107
50.58697,5.60683
50.86135,3.65603
51.32040,4.92989
51.13869,4.55159
50.67130,5.60216
51.18877,4.23544
51.01919,4.55563
51.01994,4.79836
50.71638,5.69389
50.74496,3.22718
51.19443,5.56915
50.61946,5.48802
50.93887,4.49408
51.22537,3.22949
51.23118,3.76275
50.45030,3.94833
51.16995,4.70100
51.01808,4.56913
50.44347,3.81678
50.47533,6.13969
50.97943,4.15981
51.10652,4.26493
50.87313,4.39343
50.63177,5.54662
51.26734,3.03196
51.06948,4.73214
50.62154,3.44593
50.98782,5.53069
50.67410,5.49382
50.75022,3.50630
50.88566,5.56652
51.17585,3.75188
51.09032,4.49173
49.70953,5.27823
51.23842,4.95572
51.09997,4.79497
51.13357,5.44718
50.54894,5.23292
50.74320,4.23297
51.05277,3.76312
50.83953,4.38088
51.18633,4.43076
50.80950,3.48123
50.38690,5.19488
51.03503,3.51398
51.19599,3.45296
50.48970,5.67333
51.36266,4.73308
50.70707,3.59324
49.69913,5.30824
50.57759,5.87484
50.42255,4.81528
51.07956,3.87820
51.08386,3.77609
51.06858,3.76026
51.15343,3.22504
50.89007,4.33571
50.39938,4.53376
51.17898,4.85603
50.47363,3.95607
50.78878,4.32353
50.71700,6.01944
51.30551,3.11909
50.83173,5.51375
50.53246,5.23491
50.97930,5.00481
50.58066,4.07568
50.70831,5.65466
50.94081,3.85736
50.63798,5.64156
50.84621,4.01969
50.46362,4.40939
51.12020,4.33274
50.98724,3.85309
51.09768,4.12681
50.91003,4.72613
49.66902,5.81900
51.19284,3.23264
50.92555,3.21829
50.38774,4.40041
51.19392,3.20496
51.24972,3.39699
50.63227,5.52228
50.85757,4.33654
51.12582,4.86644
51.21306,5.13575
51.12094,3.67116
50.61131,5.66831
50.45478,4.40859
50.83608,5.28658
50.75114,3.26566
50.85776,4.39158
51.10522,3.02608
50.60906,3.80951
50.64264,5.48475
51.01257,5.60846
51.07268,4.03791
50.48947,4.40550
49.86609,5.48590
51.24453,4.45900
50.42614,5.32434
50.58895,5.51451
50.78128,4.31372
50.60393,5.67825
51.06715,3.72337
50.81007,3.28816
51.47866,4.81015
51.21967,3.22792
50.97432,2.93298
50.31875,4.12482
51.06759,4.99963
50.99149,3.54538
50.54708,5.14761
49.91020,4.91845
51.03092,4.48858
50.83524,3.24951
51.19616,4.49406
50.66003,5.09967
50.79814,4.37694
51.04572,3.91642
50.78902,5.45676
50.77502,3.49339
51.20956,4.40579
50.88371,4.27472
50.47056,4.21670
51.14354,2.73288
51.17209,4.44391
50.44981,4.63246
50.12065,4.36404
50.99848,4.98963
51.00047,3.88969
51.42701,5.06365
51.22653,4.09190
51.15865,3.61975
51.23978,2.94018
49.54254,5.47051
50.78750,5.41460
51.02563,3.60326
51.10237,4.41448
51.10296,4.92161
51.20875,4.24529
50.79165,4.33288
50.64133,3.37777
49.98299,5.03926
51.00517,4.01524
51.18841,3.27334
50.39641,3.98578
51.24430,4.63854
50.89984,4.73012
50.94214,4.01820
51.07233,4.67422
51.21520,4.43964
50.74929,6.00353
50.85007,4.15147
50.64482,5.59666
50.12629,5.18349
51.06337,4.57145
51.31738,4.92339
51.41249,5.00941
51.05620,4.38574
50.65523,4.12665
51.03653,2.87386
50.81679,5.18384
51.01711,4.19835
50.92167,4.24851
51.11641,5.36167
50.66611,4.13030
50.91192,4.44338
51.19798,4.32805
50.92859,3.65846
50.59916,4.33704
51.31403,4.92796
51.04294,3.76335
50.96378,5.27146
50.97993,4.57121
50.41252,4.45722
50.97404,3.00857
51.15087,5.82450
50.97410,5.52222
50.33483,5.43694
50.98334,4.23274
50.65845,5.09095
51.18870,3.20602
50.53895,4.32757
50.61523,5.94814
50.37596,4.86871
51.03292,3.13369
51.02222,5.49204
50.21008,5.04630
51.14948,4.44076
50.40509,3.88359
51.33545,3.28521
51.14530,4.76528
50.85942,4.51405
51.03817,3.81753
51.46247,4.46436
50.97632,5.48439
51.21849,3.21497
51.03966,5.27495
50.72358,4.71128
50.72587,5.10145
50.86262,4.28821
50.71305,3.22114
50.88475,4.06754
50.30797,4.15445
51.33505,4.61316
50.91128,3.28864
50.94278,4.05761
50.84458,4.35426
50.80703,4.38789
50.61187,5.55152
51.16532,4.82917
50.92811,4.69045
50.44203,4.43813
51.00080,3.88494
51.02201,5.60178
51.08209,5.20206
50.70813,5.65201
50.48085,4.88534
49.79027,5.49973
50.88667,4.59727
51.10675,3.98951
51.07272,4.28075
51.03163,4.75965
50.78326,4.53410
50.58556,5.87988
50.95667,4.14379
51.17489,5.74462
51.18783,4.38046
50.95143,4.23322
50.09320,5.16490
51.14560,3.86594
50.86284,4.42279
51.17240,4.33954
50.67526,5.73004
50.83239,3.79972
50.95639,5.35286
51.12736,5.38216
51.20694,5.55845
50.83527,4.53322
50.77736,4.65225
50.45034,4.86516
50.73746,5.04008
51.00131,4.98611
51.26394,5.06332
50.82580,4.33665
51.30832,4.89552
51.01736,4.79623
50.45811,4.46969
51.05802,4.11778
50.85351,3.43578
51.31581,3.24801
51.13702,4.56085
50.72107,4.61527
50.16255,5.21380
50.50173,4.46981
51.04427,5.17366
50.83782,3.41961
51.10421,3.96030
51.22936,4.44734
50.84624,4.41775
50.65135,5.59350
51.12562,4.20963
50.58694,3.81263
50.89054,3.06663
50.99545,2.91350
50.60550,5.66852
50.59871,5.53889
51.17625,5.58167
51.13486,2.75933
50.00889,4.15954
50.92944,4.72530
51.05935,4.62857
50.35074,3.88544
50.64211,3.29034
51.20785,3.44255
50.85092,4.46505
51.04170,4.46755
51.04630,4.50671
50.79858,4.34115
50.71035,6.02560
51.16382,4.83702
51.18390,3.56756
51.18474,3.58753
51.16421,3.05035
51.00255,4.13715
50.36873,4.38473
50.87912,3.43451
51.02733,3.85233
50.50329,5.00051
51.06909,4.04145
50.79741,3.37059
50.43456,4.49783
51.22961,4.41797
51.18738,3.09233
51.21229,2.88419
50.51910,4.18292
51.25320,5.42976
51.13702,4.38398
50.53104,3.69169
50.94186,4.97172
50.83926,3.15742
50.88241,5.50963
50.85189,3.30461
50.44991,4.73256
50.81005,5.59823
51.05242,3.72306
50.91408,4.48796
50.84922,4.42764
50.61463,5.47550
50.81596,4.42519
50.42960,3.73875
50.82859,5.17616
50.86655,4.71070
51.06866,3.68198
50.85274,4.16752
51.22323,4.13054
50.72724,3.19827
51.22581,4.45278
51.12059,3.09674
51.14487,4.10698
50.54104,4.88634
50.57916,4.71165
50.35885,4.57083
51.21721,5.19552
50.45422,4.26066
50.88999,4.82342
50.93187,4.56137
50.98756,3.58116
50.87068,3.62104
50.71583,3.92228
51.25177,4.08898
50.67921,4.38102
50.23507,5.53612
51.09220,5.78781
50.89216,5.65293
50.84011,4.83770
51.22548,3.23291
51.26990,3.22019
51.21937,4.69925
51.11408,4.32851
50.92286,3.92629
50.99529,4.54082
50.41214,5.85160
51.21697,2.89988
50.45624,3.95464
51.18819,5.17728
50.73169,4.31893
50.86046,5.57992
50.38108,4.87552
50.80635,3.68201
51.19578,4.41074
51.22046,4.29330
51.09409,3.75826
50.47370,5.60304
51.16433,4.81269
50.44144,4.92753
50.77997,3.04074
50.88220,3.41838
49.61173,5.84869
51.41284,4.47039
50.94524,5.24759
50.84289,4.01961
51.31707,4.93609
50.78502,4.28738
50.69545,5.64869
50.63081,5.63144
51.33535,3.24242
51.11760,3.71650
50.42394,4.48712
51.33031,4.77810
51.30884,4.57449
51.10450,5.17829
50.41100,4.18542
50.69975,4.46108
51.18892,4.44650
50.47879,4.74037
50.96603,4.92609
50.62849,6.03359
51.02215,5.23799
50.59467,3.38774
50.43256,3.82823
50.97123,2.73190
50.99279,3.65444
50.42381,3.82765
50.64319,3.28348
51.17932,5.01575
50.56342,5.60125
51.19471,3.81375
50.86506,4.40171
51.34625,4.67404
50.66735,5.62605
50.32643,4.87445
51.00119,5.53120
50.90521,4.74260
51.13474,5.40804
50.39846,4.44366
50.56087,5.90244
51.09789,3.83591
50.43428,3.89362
51.17384,4.35041
50.81989,4.37158
50.94890,3.12532
50.96406,4.00016
50.62420,5.66413
50.94041,4.05061
51.02999,3.72131
51.00080,4.67499
51.03055,4.65801
51.05230,5.00463
50.46675,5.00745
50.60948,5.84001
50.93990,3.10379
50.67984,4.18027
50.84898,4.49022
50.74950,3.23414
51.20381,3.32426
50.86292,4.21053
50.42537,4.55071
51.18772,4.38648
50.81481,4.33585
51.05009,3.52125
51.20125,4.46977
50.81306,4.36201
51.13157,5.36026
51.13713,4.38885
51.23690,4.82079
50.82931,4.40709
50.03638,5.38424
51.04650,3.22596
50.67417,4.38328
50.05038,5.62072
51.18077,4.97978
50.81108,5.59273
50.65887,5.96386
50.51773,4.58188
51.17552,4.16037
50.86589,4.29439
50.88373,4.51039
50.67973,4.36608
50.53779,5.87992
50.92115,3.93364
50.88201,4.12618
50.62504,5.53891
50.27441,4.28618
51.31190,3.12545
51.46786,4.50282
50.99290,4.25669
51.09458,3.82422
51.00291,3.20741
50.72348,3.32858
51.08501,3.69367
50.43703,4.41669
50.81729,4.50908
51.24449,5.31311
50.85846,4.33607
51.24322,4.55261
51.06302,4.19192
51.23952,4.44457
50.85216,5.49304
51.13721,2.92074
51.19603,5.07133
50.80562,4.27937
